relative_path,file_type,category,phase,version,status,checkpoint_dependency,hardcoded_path_risk,move_risk,recommended_destination,notes
./shufflenet_v2_layer1_v813.pth,pth,checkpoint,Phase 1,layer1_v813,research_candidate,N/A (is a checkpoint),N/A,MEDIUM,"future: checkpoints/research/ (Stage C only, after full reference check)",v8.13 hard-neg mining Layer1; rejected (worse than v8.12)
./shufflenet_v2_layer2_v811.pth,pth,checkpoint,Phase 1,layer2_v811,production,N/A (is a checkpoint),N/A,HIGH,root (do not move),PRODUCTION Layer2 -- pipeline.py LAYER2_WEIGHTS_PATH
./shufflenet_v2_layer2_v811b.pth,pth,checkpoint,Phase 1,layer2_v811b,historical,N/A (is a checkpoint),N/A,LOW,"future: checkpoints/research/ (Stage C only, after full reference check)",Superseded Layer2 iteration
./shufflenet_v2_layer2_v811c.pth,pth,checkpoint,Phase 1,layer2_v811c,historical,N/A (is a checkpoint),N/A,LOW,"future: checkpoints/research/ (Stage C only, after full reference check)",Superseded Layer2 iteration; previously mistakenly reported as v8.11 final numbers per TODO.md 2026-08-11 entry -- historical caution flag
./shufflenet_v2_layer2_v812.pth,pth,checkpoint,Phase 1,layer2_v812,research_candidate,N/A (is a checkpoint),N/A,MEDIUM,"future: checkpoints/research/ (Stage C only, after full reference check)",v8.12 Layer2; rejected for production
./shufflenet_v2_layer2_v813.pth,pth,checkpoint,Phase 1,layer2_v813,research_candidate,N/A (is a checkpoint),N/A,MEDIUM,"future: checkpoints/research/ (Stage C only, after full reference check)",v8.13 Layer2; rejected
./shufflenet_v2_layer2_v814.pth,pth,checkpoint,Phase 1,layer2_v814,research_candidate,N/A (is a checkpoint),N/A,MEDIUM,"future: checkpoints/research/ (Stage C only, after full reference check)","v8.14 route-filtered-mining Layer2; research baseline, not promoted"
./shufflenet_v2_layer2_v815a_v812.pth,pth,checkpoint,Phase 3 (research),layer2_v815a_v812,research_candidate,N/A (is a checkpoint),N/A,MEDIUM,"future: checkpoints/research/ (Stage C only, after full reference check)",v8.15a dual-head pilot variant (backbone init v812)
./shufflenet_v2_layer2_v815a_v814.pth,pth,checkpoint,Phase 3 (research),layer2_v815a_v814,research_candidate,N/A (is a checkpoint),N/A,MEDIUM,"future: checkpoints/research/ (Stage C only, after full reference check)",v8.15a dual-head pilot variant (backbone init v814)
./shufflenet_v2_layer2_v815a_v814clean.pth,pth,checkpoint,Phase 3 (research),layer2_v815a_v814clean,research_candidate,N/A (is a checkpoint),N/A,MEDIUM,"future: checkpoints/research/ (Stage C only, after full reference check)","v8.15a dual-head pilot variant (cleaned v814 init) -- ZERO code/doc references found by grep; orphan checkpoint, purpose UNVERIFIABLE beyond filename"
./shufflenet_v2_layer2_v815ablation_cellA_unfreeze0_inv0.pth,pth,checkpoint,Phase 3 (research),layer2_v815ablation_cellA_unfreeze0_inv0,research_candidate,N/A (is a checkpoint),N/A,MEDIUM,"future: checkpoints/research/ (Stage C only, after full reference check)","v8.15 ablation grid Cell A (backbone frozen, labels not inverted)"
./shufflenet_v2_layer2_v815ablation_cellB_unfreeze0_inv1.pth,pth,checkpoint,Phase 3 (research),layer2_v815ablation_cellB_unfreeze0_inv1,research_candidate,N/A (is a checkpoint),N/A,MEDIUM,"future: checkpoints/research/ (Stage C only, after full reference check)","v8.15 ablation grid Cell B (backbone frozen, labels inverted)"
./shufflenet_v2_layer2_v815ablation_cellC_unfreeze1_inv0.pth,pth,checkpoint,Phase 3 (research),layer2_v815ablation_cellC_unfreeze1_inv0,research_candidate,N/A (is a checkpoint),N/A,MEDIUM,"future: checkpoints/research/ (Stage C only, after full reference check)",v8.15 ablation grid Cell C = 'v8.15-C@0.85' per CLAUDE.md; parent of v8.16 mixed-lineage (confirmed via train_v816.py init-from-cellC)
./shufflenet_v2_layer2_v815ablation_cellD_unfreeze1_inv1.pth,pth,checkpoint,Phase 3 (research),layer2_v815ablation_cellD_unfreeze1_inv1,research_candidate,N/A (is a checkpoint),N/A,MEDIUM,"future: checkpoints/research/ (Stage C only, after full reference check)","v8.15 ablation grid Cell D (backbone unfrozen, labels inverted)"
./shufflenet_v2_layer2_v815b_14.pth,pth,checkpoint,Phase 3 (research),layer2_v815b_14,research_candidate,N/A (is a checkpoint),N/A,MEDIUM,"future: checkpoints/research/ (Stage C only, after full reference check)",v8.15b variant
./shufflenet_v2_layer2_v816_mixedlineage.pth,pth,checkpoint,Phase 3 (research),layer2_v816_mixedlineage,research_candidate,N/A (is a checkpoint),N/A,MEDIUM,"future: checkpoints/research/ (Stage C only, after full reference check)","v8.16 mixed-lineage; source-diverse composite training, cross-source generalization still below stretch-goal target per TODO.md"
./AIGuard/,dir,core_code,Phase 1,,active,N/A,N/A (directory),HIGH,root (do not move),Training/eval script library + real/fake/unseen datasets
./Celeb-DF-v2/,dir,dataset,Phase 3,,active,N/A,N/A (directory),MEDIUM,future: datasets/phase3/,"Video-frame fake source, Phase 3 robustness only (not Phase 1 primary)"
./DiT/,dir,dataset,Phase 1,,active,N/A,N/A (directory),MEDIUM,future: datasets/df40/,DF40 EFS fake source
./FFHQ_ali_process/,dir,dataset,Phase 1,,active,N/A,N/A (directory),MEDIUM,future: datasets/filter/,"RetouchingFFHQ filter source (Alibaba), held out as OOD eval per CLAUDE.md"
./FFHQ_four_process/,dir,dataset,Phase 1,,legacy,N/A,N/A (directory),MEDIUM,future: datasets/filter/,859 unused images audited and found NOT identity-disjoint from megvii version (2026-08-10) -- do not treat as usable new OOD source
./FFHQ_megvii_four_process/,dir,dataset,Phase 1,,active,N/A,N/A (directory),MEDIUM,future: datasets/filter/,"RetouchingFFHQ filter source (Megvii), trained"
./FFHQ_settings/,dir,dataset,Phase 1,,active,N/A,N/A (directory),MEDIUM,future: datasets/filter/,FFHQ generation settings metadata
./FaceForensics_frames/,dir,dataset,Phase 3,,active,N/A,N/A (directory),MEDIUM,future: datasets/phase3/,"FF++ extracted frames, Phase 3 zero-shot eval"
./FaceForensics_raw/,dir,dataset,Phase 3,,active,N/A,N/A (directory),MEDIUM,future: datasets/phase3/,FF++ raw video source
./FakeClue/,dir,dataset,Phase 2,,active,N/A,N/A (directory),MEDIUM,future: datasets/phase2/,"Eval + Phase 2 distillation source, not Phase 1 training"
./FakeClue_meta/,dir,dataset,Phase 2,,active,N/A,N/A (directory),MEDIUM,future: datasets/phase2/,FakeClue metadata
./FakeVLM_weights/,dir,checkpoint,Phase 1,,historical,N/A,N/A (directory),MEDIUM,archive/ (Stage C),"Weights for rejected FakeVLM teacher model (too heavy, 7.24GB VRAM)"
./MidJourney/,dir,dataset,Phase 1,,active,N/A,N/A (directory),MEDIUM,future: datasets/fake/,"Fake source, partially used v8.4/v8.5"
./SiT/,dir,dataset,Phase 1,,active,N/A,N/A (directory),MEDIUM,future: datasets/df40/,DF40 EFS fake source
./StyleGAN3/,dir,dataset,Phase 1,,active,N/A,N/A (directory),MEDIUM,future: datasets/fake/,GAN fake source archive (DF40 version)
./WildDeepfake_subset/,dir,dataset,Phase 1,,legacy,N/A,N/A (directory),MEDIUM,archive/ (Stage C),"Deprecated eval source, semantic/video overlap with AIGuard/fake"
./__pycache__/,dir,unknown,N/A,,N/A,N/A,N/A (directory),MEDIUM,delete-eligible (not part of this task's scope),"Python bytecode cache, gitignored"
./archive/,dir,legacy,N/A,,N/A,N/A,N/A (directory),MEDIUM,root (already the archive target),Already the destination of a prior legacy-file move (see archive/MOVE_LOG.txt)
./assets/,dir,unknown,Phase 1,,active,N/A,N/A (directory),MEDIUM,TBD,Not deep-inspected this pass
./celeba_test/,dir,dataset,Phase 1,,active,N/A,N/A (directory),MEDIUM,future: datasets/real/,"CelebA OOD real eval (19,962 images)"
./celeba_train/,dir,dataset,Phase 1,,active,N/A,N/A (directory),MEDIUM,future: datasets/real/,CelebA real training partition
./celeba_val/,dir,dataset,Phase 1,,active,N/A,N/A (directory),MEDIUM,future: datasets/real/,CelebA real val partition
./ddim/,dir,dataset,Phase 1,,active,N/A,N/A (directory),MEDIUM,future: datasets/df40/,DF40 EFS fake source
./diffusionface_diffswap_sample/,dir,dataset,Phase 1,,active,N/A,N/A (directory),MEDIUM,future: datasets/eval/,Ultimate Test Set / Shadow fake-diffusion source
./docs/,dir,document,N/A,,active,N/A,N/A (directory),HIGH,root (do not move),Documentation root; this task's 7 deliverables live here
./explainability/,dir,xai_script,Phase 2,,active,N/A,N/A (directory),MEDIUM,root (verify first),Grad-CAM/LRP library; verify import relationship with pipeline.py's inline GradCAMPlusPlus before moving
./explanation_output/,dir,result,Phase 1,,active,N/A,N/A (directory),HIGH,root (do not move -- pipeline.py default path),"pipeline.py default single-image output dir, gitignored"
./fake_filter_hard_neg/,dir,dataset,Phase 1,,active,N/A,N/A (directory),MEDIUM,future: datasets/hardneg/,Mined hard-negative pool (original round)
./fake_filter_hard_neg_v88_backup/,dir,dataset,Phase 1,,historical,N/A,N/A (directory),MEDIUM,archive/ (Stage C),Backup of v8.8-era hard-neg pool
./fake_filter_hardneg_v813/,dir,dataset,Phase 1,,research_candidate,N/A,N/A (directory),MEDIUM,future: datasets/hardneg/,v8.13 mining output pool
./ffhq/,dir,dataset,Phase 1,,active,N/A,N/A (directory),MEDIUM,future: datasets/base/,Base FFHQ source images
./filter_data/,dir,dataset,Phase 1,,active,N/A,N/A (directory),MEDIUM,future: datasets/filter/,"Self-built filter dataset, 4 types, 25,213 images"
./filters/,dir,core_code,Phase 1,,active,N/A,N/A (directory),HIGH,root (do not move; imported by many scripts),Filter-generation library (eye_enlarging/whitening/face_reshaping)
./gradcam_failures/,dir,result,Phase 2,,active,N/A,N/A (directory),MEDIUM,future: results/phase2/,Grad-CAM failure-case outputs
./gradcam_output/,dir,result,Phase 1,,active,N/A,N/A (directory),HIGH,root (do not move -- pipeline.py default path),"pipeline.py --save_heatmap default output dir, gitignored"
./imdb-clean_repo/,dir,dataset,Phase 1,,active,N/A,N/A (directory),MEDIUM,future: datasets/base/,IMDB-clean source repo for base-image diversity work
./imdbwiki_clean_sample/,dir,dataset,Phase 1,,active,N/A,N/A (directory),MEDIUM,future: datasets/base/,C1 base-image diversity research pool
./imdbwiki_filter/,dir,dataset,Phase 1,,active,N/A,N/A (directory),MEDIUM,future: datasets/filter/,C1 filter-on-imdbwiki pool
./imdbwiki_raw/,dir,dataset,Phase 1,,active,N/A,N/A (directory),MEDIUM,future: datasets/base/,Raw IMDB-WIKI source
./imdbwiki_v810_disjoint/,dir,dataset,Phase 1,,research_candidate,N/A,N/A (directory),MEDIUM,future: datasets/base/,v8.10-era identity-disjoint subset
./imdbwiki_v810_expanded/,dir,dataset,Phase 1,,research_candidate,N/A,N/A (directory),MEDIUM,future: datasets/base/,v8.10-era expanded subset
./ios_benchmark/,dir,result,Phase 3,,active,N/A,N/A (directory),MEDIUM,future: results/phase3/,iPhone deployment benchmark staging (the one still-pending Freeze Gate item)
./lfw/,dir,dataset,Phase 1,,active,N/A,N/A (directory),MEDIUM,future: datasets/real/,"LFW real-face training source, 13,233 images"
./pipeline_test_input/,dir,result,Phase 1,,active,N/A,N/A (directory),HIGH,root (do not move),"pipeline.py smoke-test input, gitignored"
./pipeline_test_output/,dir,result,Phase 1,,active,N/A,N/A (directory),HIGH,root (do not move),"pipeline.py smoke-test output, gitignored"
./pixart/,dir,dataset,Phase 1,,active,N/A,N/A (directory),MEDIUM,future: datasets/df40/,DF40 EFS fake source
./results/,dir,result,N/A,,active,N/A,N/A (directory),HIGH,root (do not move; heavily cross-referenced),All eval/train run outputs; see docs/RESULTS_PROVENANCE.md
./review_all/,dir,result,Phase 1,,active,N/A,N/A (directory),MEDIUM,future: results/review/,Manual review staging
./review_celebdf/,dir,result,Phase 3,,active,N/A,N/A (directory),MEDIUM,future: results/review/,Manual review staging (Celeb-DF)
./review_celebdf_real/,dir,result,Phase 3,,active,N/A,N/A (directory),MEDIUM,future: results/review/,Manual review staging (Celeb-DF real)
./review_lfw_sample/,dir,result,Phase 1,,active,N/A,N/A (directory),MEDIUM,future: results/review/,Manual review staging (LFW sample)
./route_filtered_hardneg_v814/,dir,dataset,Phase 1,,research_candidate,N/A,N/A (directory),MEDIUM,future: datasets/hardneg/,v8.14 route-filtered mining pool
./route_filtered_hardneg_v814_df40/,dir,dataset,Phase 1,,research_candidate,N/A,N/A (directory),MEDIUM,future: datasets/hardneg/,v8.14 route-filtered mining pool (DF40 topup)
./sd2.1/,dir,dataset,Phase 1,,active,N/A,N/A (directory),MEDIUM,future: datasets/df40/,DF40 EFS fake source
./shadow_diffswap_fake/,dir,dataset,Phase 3,,active,N/A,N/A (directory),MEDIUM,future: datasets/eval/,Shadow domain-gap paired eval set (fake)
./shadow_filter/,dir,dataset,Phase 3,,active,N/A,N/A (directory),MEDIUM,future: datasets/eval/,Shadow domain-gap paired eval set (filter)
./shadow_stylegan3_fake/,dir,dataset,Phase 3,,active,N/A,N/A (directory),MEDIUM,future: datasets/eval/,Shadow domain-gap paired eval set (GAN fake)
./shadow_vggface2_real/,dir,dataset,Phase 3,,active,N/A,N/A (directory),MEDIUM,future: datasets/eval/,Shadow domain-gap paired eval set (real)
./splits/,dir,split,N/A,,active,N/A,N/A (directory),HIGH,root (do not move; referenced by exact path in CLAUDE.md),"106 split files, mix of active/superseded; see CLAUDE.md for which are current (v85_*, truetest_*)"
./stargan/,dir,dataset,Phase 1,,active,N/A,N/A (directory),MEDIUM,future: datasets/fake/,GAN fake source
./stylegan2_test/,dir,dataset,Phase 1,,active,N/A,N/A (directory),MEDIUM,future: datasets/eval/,"StyleGAN2 OOD fake eval, 10,000 images"
./stylegan3_sample/,dir,dataset,Phase 1,,active,N/A,N/A (directory),MEDIUM,future: datasets/eval/,Ultimate Test Set GAN source sample
./test_set_true/,dir,dataset,Phase 1,,active,N/A,N/A (directory),HIGH,root or datasets/eval/ (do not move -- primary benchmark),"True Held-out Test Set source images (769, paired design)"
./v810b_disjoint_filter_imdbwiki/,dir,dataset,Phase 1,,research_candidate,N/A,N/A (directory),MEDIUM,future: datasets/filter/,v8.10b-era generated pool
./v810b_filter_imdbwiki_expanded/,dir,dataset,Phase 1,,research_candidate,N/A,N/A (directory),MEDIUM,future: datasets/filter/,v8.10b-era generated pool
./v811_layer1_round4_pool/,dir,dataset,Phase 1,,production,N/A,N/A (directory),MEDIUM,future: datasets/hardneg/,v8.11 Layer1 round4 mining pool (feeds production Layer1d)
./v815_replication_set/,dir,dataset,Phase 1,,research_candidate,N/A,N/A (directory),MEDIUM,future: datasets/eval/,v8.15 replication set
./v815b_paired_consistency/,dir,dataset,Phase 1,,research_candidate,N/A,N/A (directory),MEDIUM,future: datasets/eval/,v8.15b paired-consistency eval set
./v816_composite/,dir,dataset,Phase 1,,research_candidate,N/A,N/A (directory),MEDIUM,future: datasets/hardneg/,v8.16 composite training pool
./v89_filter_imdbwiki/,dir,dataset,Phase 1,,historical,N/A,N/A (directory),MEDIUM,archive/ (Stage C),v8.9-era generated pool
./v89_filter_vggface2train/,dir,dataset,Phase 1,,historical,N/A,N/A (directory),MEDIUM,archive/ (Stage C),v8.9-era generated pool
./v89d_candidate_pool/,dir,dataset,Phase 1,,historical,N/A,N/A (directory),MEDIUM,archive/ (Stage C),v8.9d-era candidate pool
./v89d_paired_mined/,dir,dataset,Phase 1,,historical,N/A,N/A (directory),MEDIUM,archive/ (Stage C),v8.9d-era mined pool
./v89d_proxy_unseen_pool/,dir,dataset,Phase 1,,historical,N/A,N/A (directory),MEDIUM,archive/ (Stage C),v8.9d-era proxy pool
./vggface2_filter_sample/,dir,dataset,Phase 1,,active,N/A,N/A (directory),MEDIUM,future: datasets/eval/,Ultimate Test Set filter source
./vggface2_test_sample/,dir,dataset,Phase 1,,active,N/A,N/A (directory),MEDIUM,future: datasets/eval/,Ultimate Test Set real source
./vggface2_train_sample/,dir,dataset,Phase 1,,active,N/A,N/A (directory),MEDIUM,future: datasets/real/,VGGFace2 training sample
./pipeline.py,py,core_code,Phase 1,v8.11,production,shufflenet_v2_layer1_v811d.pth|shufflenet_v2_layer2_v811.pth|artifact_classifier_v3.pth,YES,HIGH,root (do not move),"SOLE production entry point; task forbids modifying it; already covered as a py row below, this is a manual override applied on merge"
./README.md,md,document,N/A,,active,,N/A,MEDIUM,"root (or docs/, low priority)","Project README, references shufflenet_v2_3class_ffhq_v2.pth (a very old, no-longer-present checkpoint) -- see docs/DEPRECATED_OR_HISTORICAL.md"
./CLAUDE.md,md,document,N/A,,production,shufflenet_v2_layer1_v811d.pth|shufflenet_v2_layer2_v811.pth|shufflenet_v2_3class_v88.pth (historical),N/A,HIGH,root (do not move),Single source of instruction truth per project convention; gitignored (not pushed) but present locally
./TODO.md,md,document,N/A,,production,,N/A,HIGH,root (do not move),"Single source of TODO truth since 2026-07-31 per CLAUDE.md; very large (154KB), full version history"
./.gitignore,cfg,core_code,N/A,,active,,N/A,HIGH,root (do not move),"Ignores all *.pth/*.pt/*.task, *.log/*.txt (except tip.txt, face_reshaping_report.txt), CLAUDE.md, docs/research_log.md, several dataset dirs"
./face_landmarker.task,task,checkpoint,Phase 1,,production,N/A (is itself a model file),N/A,HIGH,root (do not move),MediaPipe FaceLandmarker model; pipeline.py FACE_LANDMARKER_PATH; gitignored via *.task pattern; presence not independently re-verified with ls in this pass beyond pipeline.py's reference to it -- flagged for confirmation
